STATE,Benefits
05/31/2020,"104,942,870"
06/30/2020,"100,085,432"
07/31/2020,"71,519,660"
08/31/2020,"65,008,456"
09/30/2020,"40,568,661"
10/31/2020,"21,358,632"
11/30/2020,"20,661,472"
12/31/2020,"24,111,821"
01/31/2021,"28,903,153"
02/28/2021,"28,723,403"
03/31/2021,"27,443,250"
04/30/2021,"22,024,569"
05/31/2021,"23,884,843"
06/30/2021,"31,962,827"
07/31/2021,"16,843,371"
08/31/2021,"17,651,178"
09/30/2021,"11,739,851"
10/31/2021,"9,578,922"
11/30/2021,"10,543,531"
12/31/2021,"9,826,843"
01/31/2022,"16,964,178"
