STATE,Benefits
04/30/2020,"97,268,524"
05/31/2020,"92,441,987"
06/30/2020,"78,723,959"
07/31/2020,"57,048,261"
08/31/2020,"51,213,019"
09/30/2020,"39,943,268"
10/31/2020,"23,436,230"
11/30/2020,"20,408,224"
12/31/2020,"21,764,436"
01/31/2021,"21,780,916"
02/28/2021,"21,724,302"
03/31/2021,"21,320,091"
04/30/2021,"13,968,161"
05/31/2021,"12,405,246"
06/30/2021,"13,063,342"
07/31/2021,"9,529,342"
08/31/2021,"10,338,152"
09/30/2021,"8,458,030"
10/31/2021,"6,898,842"
11/30/2021,"8,606,546"
12/31/2021,"9,219,532"
01/31/2022,"11,893,374"
