STATE,Benefits
03/31/2010,"7,666,976"
04/30/2010,"4,305,230"
05/31/2010,"3,028,872"
06/30/2010,"3,221,421"
07/31/2010,"2,735,897"
08/31/2010,"2,901,170"
09/30/2010,"2,062,209"
10/31/2010,"1,854,579"
11/30/2010,"2,570,264"
12/31/2010,"3,908,038"
01/31/2011,"5,802,172"
02/28/2011,"5,520,759"
03/31/2011,"5,463,062"
04/30/2011,"3,721,820"
05/31/2011,"2,627,226"
06/30/2011,"2,095,990"
07/31/2011,"1,976,099"
08/31/2011,"2,223,614"
09/30/2011,"1,542,819"
10/31/2011,"1,710,445"
11/30/2011,"1,965,791"
12/31/2011,"3,156,122"
01/31/2012,"5,094,405"
02/29/2012,"4,717,651"
03/31/2012,"4,262,096"
04/30/2012,"2,881,407"
05/31/2012,"1,831,173"
06/30/2012,"1,628,887"
07/31/2012,"1,929,504"
08/31/2012,"1,573,238"
09/30/2012,"1,283,153"
10/31/2012,"1,579,409"
11/30/2012,"1,639,342"
12/31/2012,"3,048,384"
01/31/2013,"4,291,051"
02/28/2013,"4,507,362"
03/31/2013,"4,125,046"
04/30/2013,"3,539,084"
05/31/2013,"1,574,866"
06/30/2013,"1,348,258"
07/31/2013,"1,622,789"
08/31/2013,"1,358,844"
09/30/2013,"1,194,772"
10/31/2013,"1,117,152"
11/30/2013,"1,256,060"
12/31/2013,"2,946,547"
01/31/2014,"3,862,162"
02/28/2014,"4,082,696"
03/31/2014,"4,367,221"
04/30/2014,"2,385,604"
05/31/2014,"1,295,689"
06/30/2014,"1,324,654"
07/31/2014,"1,260,302"
08/31/2014,"1,082,640"
09/30/2014,"1,071,122"
10/31/2014,"947,195"
11/30/2014,"1,264,041"
12/31/2014,"3,348,595"
01/31/2015,"3,661,189"
02/28/2015,"3,759,330"
03/31/2015,"3,981,761"
04/30/2015,"1,781,800"
05/31/2015,"1,091,199"
06/30/2015,"1,359,342"
07/31/2015,"1,266,067"
08/31/2015,"1,301,730"
09/30/2015,"933,473"
10/31/2015,"836,894"
11/30/2015,"1,373,214"
12/31/2015,"2,729,143"
01/31/2016,"3,616,806"
02/29/2016,"4,594,048"
03/31/2016,"3,419,167"
04/30/2016,"1,903,090"
05/31/2016,"1,428,888"
06/30/2016,"1,366,145"
07/31/2016,"1,334,338"
08/31/2016,"1,531,522"
09/30/2016,"1,073,957"
10/31/2016,"1,237,121"
11/30/2016,"1,580,757"
12/31/2016,"3,064,528"
01/31/2017,"5,040,572"
02/28/2017,"4,483,650"
03/31/2017,"4,063,291"
04/30/2017,"2,280,912"
05/31/2017,"1,575,550"
06/30/2017,"1,272,623"
07/31/2017,"1,461,086"
08/31/2017,"1,229,154"
09/30/2017,"931,454"
10/31/2017,"1,189,994"
11/30/2017,"1,448,860"
12/31/2017,"2,522,112"
01/31/2018,"4,568,163"
02/28/2018,"4,169,467"
03/31/2018,"3,874,493"
04/30/2018,"3,073,536"
05/31/2018,"1,153,432"
06/30/2018,"1,017,237"
07/31/2018,"1,276,598"
08/31/2018,"975,026"
09/30/2018,"740,627"
10/31/2018,"948,645"
11/30/2018,"1,013,820"
12/31/2018,"2,098,531"
01/31/2019,"4,164,028"
02/28/2019,"4,064,773"
03/31/2019,"4,055,314"
04/30/2019,"2,868,855"
05/31/2019,"1,174,037"
06/30/2019,"1,036,229"
07/31/2019,"1,342,134"
08/31/2019,"1,057,533"
09/30/2019,"958,701"
10/31/2019,"876,675"
11/30/2019,"1,097,689"
12/31/2019,"2,845,440"
01/31/2020,"3,755,143"
02/29/2020,"3,993,825"
03/31/2020,"4,584,636"
04/30/2020,"18,070,357"
05/31/2020,"19,708,822"
06/30/2020,"18,456,491"
07/31/2020,"13,290,798"
08/31/2020,"9,167,663"
09/30/2020,"5,594,177"
10/31/2020,"3,522,768"
11/30/2020,"3,530,771"
12/31/2020,"4,241,505"
01/31/2021,"5,008,081"
02/28/2021,"5,322,389"
03/31/2021,"6,054,882"
04/30/2021,"2,978,346"
05/31/2021,"1,653,010"
06/30/2021,"1,639,473"
07/31/2021,"1,311,630"
08/31/2021,"1,351,875"
09/30/2021,"891,125"
10/31/2021,"708,214"
11/30/2021,"1,083,457"
12/31/2021,"1,920,661"
01/31/2022,"4,206,971"
