STATE,Benefits
11/30/2015,"11,934,876"
12/31/2015,"16,991,554"
01/31/2016,"22,903,384"
02/29/2016,"30,837,990"
03/31/2016,"26,352,450"
04/30/2016,"20,038,060"
05/31/2016,"18,020,391"
06/30/2016,"13,002,422"
07/31/2016,"11,144,109"
08/31/2016,"11,148,324"
09/30/2016,"6,928,086"
10/31/2016,"6,834,900"
11/30/2016,"7,793,831"
12/31/2016,"14,100,463"
01/31/2017,"23,383,427"
02/28/2017,"20,214,190"
03/31/2017,"17,605,456"
04/30/2017,"11,339,378"
05/31/2017,"7,138,230"
06/30/2017,"5,101,308"
07/31/2017,"6,163,743"
08/31/2017,"4,592,029"
09/30/2017,"3,846,325"
10/31/2017,"4,238,877"
11/30/2017,"5,597,164"
12/31/2017,"10,158,351"
01/31/2018,"18,723,098"
02/28/2018,"16,209,194"
03/31/2018,"14,114,357"
04/30/2018,"11,842,335"
05/31/2018,"4,291,762"
06/30/2018,"3,581,499"
07/31/2018,"4,360,001"
08/31/2018,"3,142,369"
09/30/2018,"2,440,726"
10/31/2018,"2,608,011"
11/30/2018,"3,189,641"
12/31/2018,"8,880,338"
01/31/2019,"11,634,844"
02/28/2019,"12,984,671"
03/31/2019,"11,426,802"
04/30/2019,"8,625,202"
05/31/2019,"3,516,234"
06/30/2019,"3,317,528"
07/31/2019,"4,370,388"
08/31/2019,"3,399,956"
09/30/2019,"3,511,733"
10/31/2019,"2,767,946"
11/30/2019,"4,329,250"
12/31/2019,"10,196,023"
01/31/2020,"13,231,281"
02/29/2020,"14,144,219"
03/31/2020,"17,213,448"
04/30/2020,"55,895,350"
05/31/2020,"56,494,149"
06/30/2020,"66,001,395"
07/31/2020,"49,273,879"
08/31/2020,"38,626,661"
09/30/2020,"25,061,192"
10/31/2020,"16,444,249"
11/30/2020,"15,881,572"
12/31/2020,"14,877,818"
01/31/2021,"18,733,363"
02/28/2021,"19,736,046"
03/31/2021,"20,125,217"
04/30/2021,"10,302,899"
05/31/2021,"6,395,118"
06/30/2021,"6,388,596"
07/31/2021,"4,883,135"
08/31/2021,"4,372,687"
09/30/2021,"2,551,151"
10/31/2021,"2,011,034"
11/30/2021,"3,278,104"
12/31/2021,"6,112,730"
01/31/2022,"12,956,160"
