STATE,Benefits
02/29/2016,"11,745,479"
03/31/2016,"14,483,652"
04/30/2016,"11,973,215"
05/31/2016,"11,240,681"
06/30/2016,"12,277,637"
07/31/2016,"9,047,466"
08/31/2016,"9,149,753"
09/30/2016,"6,459,600"
10/31/2016,"5,717,575"
11/30/2016,"7,803,654"
12/31/2016,"7,961,985"
01/31/2017,"10,876,029"
02/28/2017,"8,712,098"
03/31/2017,"7,967,561"
04/30/2017,"5,626,087"
05/31/2017,"5,464,849"
06/30/2017,"4,094,617"
07/31/2017,"3,609,177"
08/31/2017,"4,008,828"
09/30/2017,"2,871,275"
10/31/2017,"3,276,926"
11/30/2017,"4,003,399"
12/31/2017,"4,800,606"
01/31/2018,"7,206,246"
02/28/2018,"6,038,111"
03/31/2018,"5,561,089"
04/30/2018,"4,450,811"
05/31/2018,"4,023,047"
06/30/2018,"2,067,405"
07/31/2018,"3,227,646"
08/31/2018,"2,417,591"
09/30/2018,"1,934,852"
10/31/2018,"2,578,822"
11/30/2018,"3,250,379"
12/31/2018,"3,799,884"
01/31/2019,"5,939,531"
02/28/2019,"4,936,658"
03/31/2019,"4,595,533"
04/30/2019,"4,358,207"
05/31/2019,"2,866,273"
06/30/2019,"2,502,681"
07/31/2019,"3,474,962"
08/31/2019,"2,704,304"
09/30/2019,"2,359,123"
10/31/2019,"3,171,074"
11/30/2019,"3,927,850"
12/31/2019,"6,150,950"
01/31/2020,"6,400,982"
02/29/2020,"6,539,708"
03/31/2020,"8,576,790"
04/30/2020,"22,277,999"
05/31/2020,"24,990,430"
06/30/2020,"28,493,272"
07/31/2020,"22,236,311"
08/31/2020,"16,936,803"
09/30/2020,"15,774,640"
10/31/2020,"10,040,276"
11/30/2020,"8,592,090"
12/31/2020,"9,979,055"
01/31/2021,"9,016,117"
02/28/2021,"9,363,097"
03/31/2021,"9,881,823"
04/30/2021,"6,650,517"
05/31/2021,"5,244,350"
06/30/2021,"4,788,176"
07/31/2021,"3,303,967"
08/31/2021,"3,350,863"
09/30/2021,"2,312,715"
10/31/2021,"2,290,995"
11/30/2021,"3,546,579"
12/31/2021,"3,689,009"
01/31/2022,"4,745,189"
