STATE,Benefits
01/31/2012,"13,165,659"
02/29/2012,"12,659,486"
03/31/2012,"12,327,198"
04/30/2012,"10,056,546"
05/31/2012,"10,550,971"
06/30/2012,"8,417,167"
07/31/2012,"10,117,275"
08/31/2012,"8,931,949"
09/30/2012,"7,281,559"
10/31/2012,"8,624,877"
11/30/2012,"7,554,319"
12/31/2012,"8,536,908"
01/31/2013,"12,488,877"
02/28/2013,"10,615,243"
03/31/2013,"10,896,857"
04/30/2013,"10,433,804"
05/31/2013,"7,793,974"
06/30/2013,"7,015,574"
07/31/2013,"8,849,008"
08/31/2013,"7,254,886"
09/30/2013,"6,151,796"
10/31/2013,"7,006,837"
11/30/2013,"5,861,722"
12/31/2013,"8,329,192"
01/31/2014,"9,057,106"
02/28/2014,"8,814,004"
03/31/2014,"8,998,473"
04/30/2014,"8,940,988"
05/31/2014,"6,213,581"
06/30/2014,"5,621,857"
07/31/2014,"7,090,464"
08/31/2014,"5,903,345"
09/30/2014,"5,778,444"
10/31/2014,"4,971,265"
11/30/2014,"4,652,454"
12/31/2014,"6,852,253"
01/31/2015,"7,036,096"
02/28/2015,"7,167,630"
03/31/2015,"8,500,628"
04/30/2015,"6,020,588"
05/31/2015,"4,686,523"
06/30/2015,"5,089,611"
07/31/2015,"4,961,523"
08/31/2015,"4,731,865"
09/30/2015,"4,774,660"
10/31/2015,"3,854,572"
11/30/2015,"4,988,940"
12/31/2015,"5,531,355"
01/31/2016,"5,785,885"
02/29/2016,"6,164,987"
03/31/2016,"7,140,804"
04/30/2016,"4,703,353"
05/31/2016,"4,076,688"
06/30/2016,"4,702,404"
07/31/2016,"4,356,426"
08/31/2016,"5,178,771"
09/30/2016,"3,859,688"
10/31/2016,"3,499,911"
11/30/2016,"4,204,055"
12/31/2016,"4,250,135"
01/31/2017,"6,062,729"
02/28/2017,"5,446,208"
03/31/2017,"5,551,019"
04/30/2017,"4,280,165"
05/31/2017,"4,351,833"
06/30/2017,"3,764,549"
07/31/2017,"4,029,176"
08/31/2017,"4,868,244"
09/30/2017,"3,454,084"
10/31/2017,"3,736,693"
11/30/2017,"3,495,077"
12/31/2017,"3,657,698"
01/31/2018,"5,816,540"
02/28/2018,"4,998,013"
03/31/2018,"5,133,984"
04/30/2018,"4,219,310"
05/31/2018,"4,210,354"
06/30/2018,"3,218,015"
07/31/2018,"4,117,522"
08/31/2018,"3,721,838"
09/30/2018,"2,906,085"
10/31/2018,"3,299,555"
11/30/2018,"2,927,032"
12/31/2018,"3,230,713"
01/31/2019,"5,027,085"
02/28/2019,"4,387,488"
03/31/2019,"4,435,489"
04/30/2019,"4,129,070"
05/31/2019,"3,177,120"
06/30/2019,"2,838,881"
07/31/2019,"3,840,136"
08/31/2019,"3,231,274"
09/30/2019,"2,647,552"
10/31/2019,"3,028,535"
11/30/2019,"2,675,285"
12/31/2019,"3,833,790"
01/31/2020,"4,280,903"
02/29/2020,"3,956,431"
03/31/2020,"9,973,652"
04/30/2020,"52,551,887"
05/31/2020,"79,401,690"
06/30/2020,"75,201,944"
07/31/2020,"40,634,469"
08/31/2020,"25,092,698"
09/30/2020,"23,856,043"
10/31/2020,"13,589,755"
11/30/2020,"9,905,809"
12/31/2020,"11,477,823"
01/31/2021,"12,752,308"
02/28/2021,"13,000,219"
03/31/2021,"14,167,758"
04/30/2021,"9,469,822"
05/31/2021,"7,279,789"
06/30/2021,"5,953,034"
07/31/2021,"4,487,430"
08/31/2021,"4,261,158"
09/30/2021,"2,994,798"
10/31/2021,"2,227,419"
11/30/2021,"2,258,172"
12/31/2021,"2,544,319"
01/31/2022,"2,812,386"
